"x","y"
-5.95398,5.16148e-13
-5.84493,6.57458e-13
-5.63846,1.04545e-12
-5.24753,2.23612e-12
-4.50739,5.25081e-12
-3.22448,1.29009e-11
-1.62791,2.98024e-11
-0.0313356,5.92331e-11
1.56523,1.0834e-10
3.1618,1.87314e-10
4.75837,3.10773e-10
6.35494,4.98618e-10
7.95151,7.78072e-10
9.54808,1.18579e-09
11.1447,1.77004e-09
12.7412,2.59454e-09
14.3378,3.74438e-09
15.9344,5.32456e-09
17.5309,7.47699e-09
19.1275,1.03715e-08
20.7241,1.42069e-08
22.3206,1.92522e-08
23.9172,2.5787e-08
25.5138,3.41816e-08
27.1104,4.47785e-08
28.7069,5.80414e-08
30.3035,7.44569e-08
31.9001,9.45658e-08
33.4966,1.18934e-07
35.0932,1.48162e-07
36.6898,1.82807e-07
38.2863,2.23654e-07
39.8829,2.7104e-07
41.4795,3.25519e-07
43.0761,3.87457e-07
44.6726,4.57049e-07
46.2692,5.34347e-07
47.8658,6.1915e-07
49.4623,7.11135e-07
50.01,7.44263e-07

