"x","y"
49.954,6.03598e-05
49.8449,6.02108e-05
49.6268,5.9913e-05
49.1906,5.93175e-05
48.3415,5.81587e-05
46.7449,5.59816e-05
45.1483,5.38075e-05
43.5518,5.16359e-05
41.9552,4.94687e-05
40.3586,4.73057e-05
38.762,4.51474e-05
37.1655,4.29953e-05
35.5689,4.085e-05
33.9723,3.87127e-05
32.3758,3.65847e-05
30.7792,3.44682e-05
29.1826,3.23649e-05
27.5861,3.02771e-05
25.9895,2.82081e-05
24.3929,2.61613e-05
22.7963,2.41405e-05
21.1998,2.21496e-05
19.6032,2.01955e-05
18.0066,1.82832e-05
16.4101,1.64192e-05
14.8135,1.46107e-05
13.2169,1.28657e-05
11.6204,1.11921e-05
10.0238,9.59794e-06
8.42721,8.09082e-06
6.83064,6.67742e-06
5.23407,5.36433e-06
3.6375,4.15798e-06
2.04093,3.06564e-06
0.44436,2.09813e-06
-1.15221,1.27528e-06
-2.74878,6.38833e-07
-4.34535,2.55091e-07
-5.94192,1.04403e-07
-6.01,1.01001e-07

