"x","y"
49.954,4.03014e-05
49.8479,4.01083e-05
49.6358,3.97227e-05
49.2228,3.89742e-05
48.419,3.75266e-05
46.8541,3.47465e-05
45.2575,3.19665e-05
43.661,2.92498e-05
42.0644,2.66043e-05
40.4678,2.40382e-05
38.8713,2.15612e-05
37.2747,1.91831e-05
35.6781,1.69133e-05
34.0816,1.47632e-05
32.485,1.27435e-05
30.8884,1.08659e-05
29.2918,9.1416e-06
27.6953,7.58014e-06
26.0987,6.18922e-06
24.5021,4.97259e-06
22.9056,3.92893e-06
21.309,3.05046e-06
19.7124,2.32752e-06
18.1159,1.74383e-06
16.5193,1.28143e-06
14.9227,9.22259e-07
13.3261,6.48219e-07
11.7296,4.44015e-07
10.133,2.96187e-07
8.53644,1.93423e-07
6.93987,1.2494e-07
5.3433,8.0304e-08
3.74673,5.10221e-08
2.15016,3.14195e-08
0.553588,1.79481e-08
-1.04298,8.79317e-09
-2.63955,3.91561e-09
-4.23612,1.77602e-09
-5.83269,7.43777e-10
-6.01,6.65116e-10

