"x","y"
-5.95398,1.40958e-17
-5.84493,4.85085e-17
-5.63846,2.70186e-16
-5.25855,1.65491e-15
-4.60004,5.63707e-14
-3.38838,1.18907e-12
-1.79181,3.45677e-11
-0.195241,1.61575e-10
1.40133,5.37466e-10
2.9979,1.31192e-09
4.59447,2.45425e-09
6.19104,4.04651e-09
7.78761,6.30517e-09
9.38418,9.59175e-09
10.9807,1.44292e-08
12.5773,2.14096e-08
14.1739,3.10136e-08
15.7705,4.3739e-08
17.367,6.0197e-08
18.9636,8.12107e-08
20.5602,1.07778e-07
22.1567,1.41018e-07
23.7533,1.82381e-07
25.3499,2.33225e-07
26.9464,2.95388e-07
28.543,3.70633e-07
30.1396,4.60816e-07
31.7362,5.67884e-07
33.3327,6.93399e-07
34.9293,8.39162e-07
36.5259,1.00578e-06
38.1224,1.19424e-06
39.719,1.40449e-06
41.3156,1.63679e-06
42.9121,1.88973e-06
44.5087,2.16223e-06
46.1053,2.4525e-06
47.7019,2.75882e-06
49.2984,3.07852e-06
50.01,3.22526e-06

