"x","y"
49.954,4.85318e-05
49.8479,4.82971e-05
49.6414,4.78406e-05
49.2395,4.69547e-05
48.4571,4.52413e-05
46.934,4.19485e-05
45.3374,3.85581e-05
43.7408,3.52333e-05
42.1442,3.1982e-05
40.5477,2.88138e-05
38.9511,2.5746e-05
37.3545,2.27878e-05
35.758,1.99519e-05
34.1614,1.72503e-05
32.5648,1.47029e-05
30.9683,1.2327e-05
29.3717,1.01504e-05
27.7751,8.20369e-06
26.1785,6.50568e-06
24.582,5.05704e-06
22.9854,3.85238e-06
21.3888,2.87783e-06
19.7923,2.10932e-06
18.1957,1.51616e-06
16.5991,1.0698e-06
15.0026,7.42096e-07
13.406,5.05776e-07
11.8094,3.37977e-07
10.2128,2.21296e-07
8.61627,1.42078e-07
7.0197,8.94153e-08
5.42313,5.49558e-08
3.82656,3.2902e-08
2.22999,1.91372e-08
0.633423,1.08456e-08
-0.963147,6.03057e-09
-2.55972,3.28289e-09
-4.15629,1.73265e-09
-5.75286,8.69106e-10
-6.01,7.72791e-10

