"x","y"
-5.95398,6.76311e-17
-5.84792,3.67319e-16
-5.6471,6.76076e-15
-5.2776,2.53894e-13
-4.65684,8.0438e-12
-3.58085,1.31643e-10
-1.98428,9.50911e-10
-0.387713,2.40702e-09
1.20886,4.45897e-09
2.80543,7.29648e-09
4.402,1.13658e-08
5.99857,1.72102e-08
7.59514,2.5458e-08
9.19171,3.69116e-08
10.7883,5.25244e-08
12.3848,7.35056e-08
13.9814,1.01294e-07
15.578,1.37511e-07
17.1746,1.83972e-07
18.7711,2.4257e-07
20.3677,3.15294e-07
21.9643,4.04125e-07
23.5608,5.11112e-07
25.1574,6.37612e-07
26.754,7.85133e-07
28.3505,9.55006e-07
29.9471,1.1474e-06
31.5437,1.36238e-06
33.1403,1.59973e-06
34.7368,1.85826e-06
36.3334,2.1382e-06
37.93,2.43606e-06
39.5265,2.75096e-06
41.1231,3.08073e-06
42.7197,3.42341e-06
44.3162,3.7768e-06
45.9128,4.13924e-06
47.5094,4.50841e-06
49.106,4.88443e-06
50.01,5.09877e-06

