"x","y"
49.954,3.83737e-05
49.8479,3.82005e-05
49.6358,3.78546e-05
49.2228,3.71825e-05
48.419,3.58797e-05
46.8541,3.3363e-05
45.2575,3.08263e-05
43.661,2.8325e-05
42.0644,2.58642e-05
40.4678,2.345e-05
38.8713,2.10903e-05
37.2747,1.87944e-05
35.6781,1.65724e-05
34.8798,1.54938e-05
33.3258,1.34612e-05
31.7293,1.14853e-05
30.1327,9.6387e-06
28.5361,7.94023e-06
26.9396,6.41095e-06
25.343,5.06333e-06
23.7464,3.90875e-06
22.1499,2.94514e-06
20.5533,2.16297e-06
18.9567,1.54522e-06
17.3601,1.07202e-06
15.7636,7.22378e-07
14.167,4.74059e-07
12.5704,3.04458e-07
10.9739,1.93463e-07
9.3773,1.23404e-07
7.78073,7.94439e-08
6.18416,5.14379e-08
4.58759,3.32341e-08
2.99102,2.11949e-08
1.39445,1.31564e-08
-0.202122,7.81015e-09
-1.79869,4.33506e-09
-3.39526,2.17892e-09
-4.99183,9.63283e-10
-6.01,5.49427e-10

