"x","y"
-5.95398,1.39051e-08
-5.84493,1.45052e-08
-5.63264,1.5781e-08
-5.21938,1.87497e-08
-4.41492,2.71437e-08
-2.89179,6.03173e-08
-1.29522,1.29002e-07
0.301353,2.2272e-07
1.89792,3.29966e-07
3.49449,4.45239e-07
5.09106,5.65929e-07
6.68763,6.90683e-07
8.2842,8.18733e-07
9.88077,9.49617e-07
11.4773,1.08304e-06
13.0739,1.21879e-06
14.6705,1.3567e-06
16.2671,1.49664e-06
17.8636,1.63851e-06
19.4602,1.78219e-06
21.0568,1.92762e-06
22.6533,2.07468e-06
24.2499,2.22329e-06
25.8465,2.37339e-06
27.443,2.52486e-06
29.0396,2.67763e-06
30.6362,2.83162e-06
32.2328,2.98677e-06
33.8293,3.14299e-06
35.4259,3.30022e-06
37.0225,3.45839e-06
38.619,3.61744e-06
40.2156,3.77731e-06
41.8122,3.93794e-06
43.4087,4.09927e-06
45.0053,4.26126e-06
46.6019,4.42386e-06
48.1985,4.58702e-06
49.795,4.75071e-06
50.01,4.77277e-06

