"x","y"
49.954,1.74762e-05
49.8449,1.74341e-05
49.6268,1.73498e-05
49.1906,1.71816e-05
48.3415,1.68542e-05
46.7449,1.62398e-05
45.1483,1.56268e-05
43.5518,1.50154e-05
41.9552,1.44058e-05
40.3586,1.37979e-05
38.762,1.3192e-05
37.1655,1.25882e-05
35.5689,1.19866e-05
33.9723,1.13875e-05
32.3758,1.0791e-05
30.7792,1.01972e-05
29.1826,9.60651e-06
27.5861,9.01908e-06
25.9895,8.4351e-06
24.3929,7.85492e-06
22.7963,7.27887e-06
21.1998,6.70729e-06
19.6032,6.14062e-06
18.0066,5.57934e-06
16.4101,5.02402e-06
14.8135,4.47548e-06
13.2169,3.93441e-06
11.6204,3.40205e-06
10.0238,2.87993e-06
8.42721,2.37024e-06
6.83064,1.87623e-06
5.23407,1.40308e-06
3.6375,9.59653e-07
2.04093,5.62167e-07
0.44436,2.428e-07
-1.15221,6.13881e-08
-2.74878,1.42657e-08
-4.34535,4.3978e-09
-5.94192,1.30445e-09
-6.01,1.23243e-09

