"x","y"
-5.95398,1.21228e-07
-5.84493,1.25362e-07
-5.63264,1.33619e-07
-5.21938,1.50478e-07
-4.41492,1.86198e-07
-2.89179,2.63796e-07
-1.29522,3.58275e-07
0.301353,4.65372e-07
1.89792,5.84475e-07
3.49449,7.1499e-07
5.09106,8.56362e-07
6.68763,1.00805e-06
8.2842,1.16954e-06
9.88077,1.34016e-06
11.4773,1.51952e-06
13.0739,1.70699e-06
14.6705,1.90205e-06
16.2671,2.10419e-06
17.8636,2.31282e-06
19.4602,2.52756e-06
21.0568,2.74791e-06
22.6533,2.97341e-06
24.2499,3.20366e-06
25.8465,3.43827e-06
27.443,3.67687e-06
29.0396,3.91913e-06
30.6362,4.16471e-06
32.2328,4.41336e-06
33.8293,4.6648e-06
35.4259,4.91884e-06
37.0225,5.17533e-06
38.619,5.4339e-06
40.2156,5.6944e-06
41.8122,5.95674e-06
43.4087,6.22073e-06
45.0053,6.48631e-06
46.6019,6.75329e-06
48.1985,7.02159e-06
49.795,7.29125e-06
50.01,7.32764e-06

