"x","y"
-5.95398,1.63607e-10
-5.84493,1.73909e-10
-5.63264,1.95483e-10
-5.21938,2.43779e-10
-4.41492,3.66297e-10
-2.89179,7.44404e-10
-1.29522,1.49242e-09
0.301353,2.95081e-09
1.89792,5.74664e-09
3.49449,1.05424e-08
5.09106,1.75116e-08
6.68763,2.69342e-08
8.2842,3.96236e-08
9.88077,5.66719e-08
11.4773,7.93578e-08
13.0739,1.09243e-07
14.6705,1.48105e-07
16.2671,1.97926e-07
17.8636,2.60727e-07
19.4602,3.38556e-07
21.0568,4.33239e-07
22.6533,5.46397e-07
24.2499,6.7889e-07
25.8465,8.31451e-07
27.443,1.00321e-06
29.0396,1.19359e-06
30.6362,1.40145e-06
32.2328,1.62463e-06
33.8293,1.86096e-06
35.4259,2.10832e-06
37.0225,2.36477e-06
38.619,2.62849e-06
40.2156,2.89731e-06
41.8122,3.16939e-06
43.4087,3.44342e-06
45.0053,3.71869e-06
46.6019,3.99417e-06
48.1985,4.26892e-06
49.795,4.54357e-06
50.01,4.58041e-06

