"x","y"
49.954,8.95206e-05
49.8479,8.92989e-05
49.6414,8.88684e-05
49.2395,8.80307e-05
48.4571,8.64023e-05
46.934,8.32373e-05
45.3374,7.99289e-05
44.5391,7.8278e-05
42.9851,7.50731e-05
41.3885,7.17921e-05
39.792,6.85235e-05
38.1954,6.52679e-05
36.5988,6.2027e-05
35.0023,5.88008e-05
33.4057,5.55907e-05
31.8091,5.23974e-05
30.2125,4.92207e-05
28.616,4.60619e-05
27.0194,4.29208e-05
25.4228,3.97997e-05
23.8263,3.66939e-05
22.2297,3.36082e-05
20.6331,3.05426e-05
19.0366,2.75016e-05
17.44,2.44881e-05
15.8434,2.1514e-05
14.2468,1.85884e-05
12.6503,1.57301e-05
11.0537,1.29629e-05
9.45713,1.0326e-05
7.86056,7.87682e-06
6.26399,5.68777e-06
4.66742,3.83867e-06
3.07085,2.38869e-06
1.47428,1.34041e-06
-0.122287,6.25369e-07
-1.71886,2.01956e-07
-3.31543,6.72407e-08
-4.912,2.77834e-08
-6.01,1.53601e-08

