"x","y"
49.954,5.85652e-05
49.8479,5.83249e-05
49.6358,5.78444e-05
49.2228,5.69093e-05
48.419,5.50909e-05
46.8541,5.15583e-05
45.2575,4.79707e-05
43.661,4.44046e-05
42.0644,4.08673e-05
40.4678,3.73662e-05
38.8713,3.39116e-05
37.2747,3.05231e-05
35.6781,2.72113e-05
34.0816,2.39958e-05
32.485,2.08969e-05
30.8884,1.79347e-05
29.2918,1.51352e-05
27.6953,1.25258e-05
26.0987,1.01333e-05
24.5021,7.98949e-06
22.9056,6.1189e-06
21.309,4.53296e-06
19.7124,3.23963e-06
18.1159,2.22665e-06
16.5193,1.46851e-06
14.9227,9.27565e-07
13.3261,5.5952e-07
11.7296,3.19508e-07
10.133,1.6948e-07
8.53644,8.2137e-08
6.93987,3.72903e-08
5.3433,1.57477e-08
3.74673,5.57033e-09
2.15016,1.55267e-09
0.553588,3.88576e-10
-1.04298,5.5744e-11
-2.63955,2.7204e-12
-4.23612,1.38719e-14
-5.83269,-1.83372e-20
-6.01,-4.11549e-21

