"x","y"
49.954,3.7122e-05
49.8479,3.69975e-05
49.6358,3.67489e-05
49.2228,3.62653e-05
48.419,3.53251e-05
46.8541,3.35002e-05
45.2575,3.16468e-05
43.661,2.98039e-05
42.0644,2.7973e-05
40.4678,2.61546e-05
38.8713,2.43536e-05
37.2747,2.25717e-05
35.6781,2.08119e-05
34.0816,1.90773e-05
32.485,1.73716e-05
30.8884,1.56996e-05
29.2918,1.40665e-05
27.6953,1.24781e-05
26.0987,1.09409e-05
24.5021,9.4631e-06
22.9056,8.05439e-06
21.309,6.72618e-06
19.7124,5.48955e-06
18.1159,4.35869e-06
16.5193,3.34817e-06
14.9227,2.47095e-06
13.3261,1.73912e-06
11.7296,1.15605e-06
10.133,7.16166e-07
8.53644,4.04577e-07
6.93987,2.04982e-07
5.3433,9.7791e-08
3.74673,4.80066e-08
2.15016,2.49448e-08
0.553588,1.35732e-08
-1.04298,7.55751e-09
-2.63955,4.18881e-09
-4.23612,2.24424e-09
-5.83269,1.1162e-09
-6.01,1.0253e-09

