"x","y"
-5.95398,4.12714e-13
-5.84493,4.86618e-13
-5.63264,6.65951e-13
-5.21938,1.16516e-12
-4.43696,2.68163e-12
-2.99729,8.02601e-12
-1.40072,2.01752e-11
0.195854,4.44569e-11
1.79242,8.99155e-11
3.38899,1.69672e-10
4.98556,3.04932e-10
6.58213,5.27308e-10
8.1787,8.83569e-10
9.77527,1.44203e-09
11.3718,2.30078e-09
12.9684,3.59669e-09
14.565,5.51464e-09
16.1616,8.30229e-09
17.7581,1.22721e-08
19.3547,1.78197e-08
20.9513,2.54307e-08
22.5478,3.56105e-08
24.1444,4.8869e-08
25.741,6.55718e-08
27.3375,8.59215e-08
28.9341,1.09819e-07
30.5307,1.36827e-07
32.1273,1.66308e-07
33.7238,1.97512e-07
35.3204,2.29702e-07
36.917,2.62217e-07
38.5135,2.94522e-07
40.1101,3.26212e-07
41.7067,3.57023e-07
43.3032,3.86812e-07
44.8998,4.15535e-07
46.4964,4.43229e-07
48.093,4.69959e-07
49.6895,4.95822e-07
50.01,5.00918e-07

