"x","y"
49.954,8.93742e-05
49.8449,8.91683e-05
49.6268,8.87565e-05
49.1906,8.79335e-05
48.3415,8.63328e-05
46.7449,8.33309e-05
45.1483,8.03369e-05
43.5518,7.73539e-05
41.9552,7.43819e-05
40.3586,7.14226e-05
38.762,6.8476e-05
37.1655,6.55436e-05
35.5689,6.26266e-05
33.9723,5.97259e-05
32.3758,5.68443e-05
30.7792,5.39814e-05
29.1826,5.11386e-05
27.5861,4.83202e-05
25.9895,4.5525e-05
24.3929,4.27561e-05
22.7963,4.0015e-05
21.1998,3.73035e-05
19.6032,3.46233e-05
18.0066,3.19756e-05
16.4101,2.93632e-05
14.8135,2.67874e-05
13.2169,2.42506e-05
11.6204,2.17551e-05
10.0238,1.93039e-05
8.42721,1.69004e-05
6.83064,1.45521e-05
5.23407,1.22664e-05
3.6375,1.00568e-05
2.04093,7.942e-06
0.44436,5.94877e-06
-1.15221,4.11219e-06
-2.74878,2.48409e-06
-4.34535,1.21283e-06
-5.94192,5.29571e-07
-6.01,5.1241e-07

