"x","y"
49.954,0.000104425
49.8449,0.000104175
49.6268,0.000103676
49.1906,0.000102677
48.3415,0.000100734
46.7449,9.70856e-05
45.1483,9.34429e-05
43.5518,8.98067e-05
41.9552,8.61776e-05
40.3586,8.25561e-05
38.762,7.89431e-05
37.1655,7.5339e-05
35.5689,7.17449e-05
33.9723,6.81618e-05
32.3758,6.45908e-05
30.7792,6.10328e-05
29.1826,5.74894e-05
27.5861,5.39622e-05
25.9895,5.04532e-05
24.3929,4.69642e-05
22.7963,4.34982e-05
21.1998,4.00581e-05
19.6032,3.66477e-05
18.0066,3.32716e-05
16.4101,2.99353e-05
14.8135,2.6646e-05
13.2169,2.34127e-05
11.6204,2.02468e-05
10.0238,1.71634e-05
8.42721,1.41831e-05
6.83064,1.13339e-05
5.23407,8.65576e-06
3.6375,6.20715e-06
2.04093,4.07146e-06
0.44436,2.35133e-06
-1.15221,1.12624e-06
-2.74878,4.02865e-07
-4.34535,9.87488e-08
-5.94192,1.40807e-08
-6.01,1.2641e-08

