"x","y"
49.954,1.88157e-05
49.8479,1.87257e-05
49.6358,1.85458e-05
49.2228,1.8196e-05
48.419,1.75162e-05
46.8541,1.62007e-05
45.2575,1.48712e-05
43.661,1.35572e-05
42.0644,1.22618e-05
40.4678,1.0989e-05
38.8713,9.74275e-06
37.2747,8.53039e-06
35.6781,7.35767e-06
34.0816,6.2342e-06
32.485,5.17334e-06
30.8884,4.1926e-06
29.2918,3.30835e-06
27.6953,2.533e-06
26.0987,1.87533e-06
24.5021,1.33998e-06
22.9056,9.25937e-07
21.309,6.21296e-07
19.7124,4.07437e-07
18.1159,2.6269e-07
16.5193,1.66908e-07
14.9227,1.04339e-07
13.3261,6.37409e-08
11.7296,3.76345e-08
10.133,2.10981e-08
8.53644,1.10133e-08
6.93987,5.51772e-09
5.3433,2.76136e-09
3.74673,1.31519e-09
2.15016,5.23888e-10
0.553588,1.38074e-10
-1.04298,2.80402e-11
-2.63955,5.89827e-12
-4.23612,4.05758e-13
-5.83269,2.3409e-14
-6.01,1.67217e-14

