"x","y"
-5.95398,1.05191e-16
-5.84493,1.27582e-16
-5.63264,1.90633e-16
-5.23071,4.79504e-16
-4.49115,4.61739e-15
-3.13037,3.23296e-14
-1.5338,1.45423e-13
0.0627731,1.08584e-12
1.65934,5.16575e-12
3.25591,1.30499e-11
4.85248,2.97099e-11
6.44905,7.51202e-11
8.04562,2.14061e-10
9.64219,5.08857e-10
11.2388,9.90229e-10
12.8353,1.75616e-09
14.4319,3.02167e-09
16.0285,5.21524e-09
17.625,9.13538e-09
19.2216,1.60553e-08
20.8182,2.75916e-08
22.4148,4.55742e-08
24.0113,7.22574e-08
25.6079,1.10512e-07
27.2045,1.63345e-07
28.801,2.32771e-07
30.3976,3.18953e-07
31.9942,4.20465e-07
33.5907,5.35206e-07
35.1873,6.61121e-07
36.7839,7.9648e-07
38.3805,9.39893e-07
39.977,1.09025e-06
41.5736,1.24666e-06
43.1702,1.40837e-06
44.7667,1.57477e-06
46.3633,1.74535e-06
47.9599,1.91966e-06
49.5564,2.09732e-06
50.01,2.14835e-06

