"x","y"
49.954,4.70381e-05
49.8479,4.68751e-05
49.6358,4.65491e-05
49.2228,4.59151e-05
48.419,4.46811e-05
46.8541,4.22883e-05
45.2575,3.9856e-05
43.661,3.74337e-05
42.0644,3.50206e-05
40.4678,3.26241e-05
38.8713,3.02457e-05
37.2747,2.78887e-05
35.6781,2.55584e-05
34.0816,2.32601e-05
32.485,2.10011e-05
30.8884,1.87886e-05
29.2918,1.66313e-05
27.6953,1.45385e-05
26.0987,1.25215e-05
24.5021,1.05954e-05
22.9056,8.77839e-06
21.309,7.09365e-06
19.7124,5.56762e-06
18.1159,4.22217e-06
16.5193,3.0781e-06
14.9227,2.14508e-06
13.3261,1.42506e-06
11.7296,9.02446e-07
10.133,5.4252e-07
8.53644,3.08502e-07
6.93987,1.65317e-07
5.3433,8.2699e-08
3.74673,3.78542e-08
2.15016,1.55802e-08
0.553588,4.88946e-09
-1.04298,3.42839e-10
-2.63955,2.64376e-12
-4.23612,4.62324e-16
-5.83269,5.6743e-23
-6.01,-8.0668e-21

