"x","y"
-5.95398,9.77709e-10
-5.84194,1.02063e-09
-5.62384,1.10926e-09
-5.19926,1.30278e-09
-4.37275,1.77293e-09
-2.77618,3.14326e-09
-1.17961,5.37288e-09
0.416961,8.90118e-09
2.01353,1.45099e-08
3.6101,2.35542e-08
5.20667,3.79118e-08
6.80324,5.90074e-08
8.39981,8.67612e-08
9.99638,1.20144e-07
11.593,1.58212e-07
13.1895,2.00264e-07
14.7861,2.45773e-07
16.3827,2.94297e-07
17.9792,3.4544e-07
19.5758,3.9885e-07
21.1724,4.54227e-07
22.7689,5.11276e-07
24.3655,5.6974e-07
25.9621,6.2945e-07
27.5587,6.90208e-07
29.1552,7.5186e-07
30.7518,8.14271e-07
32.3484,8.77365e-07
33.9449,9.41023e-07
35.5415,1.00518e-06
37.1381,1.0698e-06
38.7346,1.13479e-06
40.3312,1.20012e-06
41.9278,1.26574e-06
43.5244,1.33163e-06
45.1209,1.39776e-06
46.7175,1.46409e-06
48.3141,1.5306e-06
49.9106,1.59728e-06
50.01,1.60143e-06

