"x","y"
-5.95398,3.28257e-09
-5.84493,3.42229e-09
-5.63264,3.70738e-09
-5.21938,4.31622e-09
-4.41492,5.74274e-09
-2.89179,9.69545e-09
-1.29522,1.69182e-08
0.301353,3.00816e-08
1.89792,5.14237e-08
3.49449,7.93649e-08
5.09106,1.12663e-07
6.68763,1.526e-07
8.2842,2.01357e-07
9.88077,2.61202e-07
11.4773,3.34343e-07
13.0739,4.23275e-07
14.6705,5.29982e-07
16.2671,6.56379e-07
17.8636,8.03923e-07
19.4602,9.73515e-07
21.0568,1.16512e-06
22.6533,1.37822e-06
24.2499,1.6118e-06
25.8465,1.86428e-06
27.443,2.13429e-06
29.0396,2.4194e-06
30.6362,2.71791e-06
32.2328,3.02822e-06
33.8293,3.34812e-06
35.4259,3.67624e-06
37.0225,4.0116e-06
38.619,4.35177e-06
40.2156,4.69644e-06
41.8122,5.04444e-06
43.4087,5.39474e-06
45.0053,5.74697e-06
46.6019,6.10048e-06
48.1985,6.4549e-06
49.795,6.81023e-06
50.01,6.85806e-06

