"x","y"
-5.95398,7.42257e-16
-5.84792,3.98002e-15
-5.6471,5.75489e-14
-5.2776,1.08589e-12
-4.63713,1.68108e-11
-3.56115,1.63843e-10
-1.96458,1.19197e-09
-0.368006,4.57209e-09
1.22856,1.43556e-08
2.82513,3.183e-08
4.4217,5.60844e-08
6.01827,8.8464e-08
7.61484,1.30757e-07
9.21141,1.84458e-07
10.808,2.50694e-07
12.4046,3.29712e-07
14.0011,4.21429e-07
15.5977,5.2487e-07
17.1943,6.39069e-07
18.7908,7.62433e-07
20.3874,8.93545e-07
21.984,1.03099e-06
23.5805,1.17329e-06
25.1771,1.31939e-06
26.7737,1.46821e-06
28.3703,1.61891e-06
29.9668,1.77089e-06
31.5634,1.92358e-06
33.16,2.07664e-06
34.7565,2.22977e-06
36.3531,2.38279e-06
37.9497,2.53558e-06
39.5462,2.68803e-06
41.1428,2.84011e-06
42.7394,2.9918e-06
44.336,3.14328e-06
45.9325,3.2942e-06
47.5291,3.44484e-06
49.1257,3.59508e-06
50.01,3.67823e-06

