"x","y"
-5.95398,1.69042e-08
-5.84194,1.72961e-08
-5.62384,1.80796e-08
-5.19926,1.96839e-08
-4.37275,2.3111e-08
-2.77618,3.0863e-08
-1.17961,3.99985e-08
0.416961,5.03006e-08
2.01353,6.15336e-08
3.6101,7.34986e-08
5.20667,8.60408e-08
6.80324,9.90485e-08
8.39981,1.12444e-07
9.99638,1.26167e-07
11.593,1.40173e-07
13.1895,1.54429e-07
14.7861,1.68909e-07
16.3827,1.83591e-07
17.9792,1.98456e-07
19.5758,2.13486e-07
21.1724,2.28673e-07
22.7689,2.43996e-07
24.3655,2.59448e-07
25.9621,2.75017e-07
27.5587,2.90693e-07
29.1552,3.0647e-07
30.7518,3.22337e-07
32.3484,3.38286e-07
33.9449,3.54312e-07
35.5415,3.70406e-07
37.1381,3.86563e-07
38.7346,4.02782e-07
40.3312,4.19054e-07
41.9278,4.35375e-07
43.5244,4.51741e-07
45.1209,4.68148e-07
46.7175,4.84593e-07
48.3141,5.01073e-07
49.9106,5.17584e-07
50.01,5.18607e-07

