"x","y"
-5.95398,2.87774e-11
-5.84493,3.37261e-11
-5.63264,4.53896e-11
-5.21938,7.78264e-11
-4.43696,1.88067e-10
-2.95556,6.89767e-10
-1.35899,2.07769e-09
0.237583,5.01212e-09
1.83415,1.07153e-08
3.43072,2.09054e-08
5.02729,3.63872e-08
6.62386,5.74921e-08
8.22043,8.48678e-08
9.817,1.19245e-07
11.4136,1.61146e-07
13.0101,2.10857e-07
14.6067,2.68435e-07
16.2033,3.33489e-07
17.7999,4.05577e-07
19.3964,4.83868e-07
20.993,5.67518e-07
22.5896,6.55675e-07
24.1861,7.47404e-07
25.7827,8.41981e-07
27.3793,9.38626e-07
28.9758,1.03681e-06
30.5724,1.13603e-06
32.169,1.23593e-06
33.7656,1.33621e-06
35.3621,1.43668e-06
36.9587,1.53716e-06
38.5553,1.63764e-06
40.1518,1.73791e-06
41.7484,1.83801e-06
43.345,1.93797e-06
44.9415,2.03765e-06
46.5381,2.13711e-06
48.1347,2.23635e-06
49.7313,2.33538e-06
50.01,2.35265e-06

