"x","y"
49.954,2.37091e-05
49.8479,2.35419e-05
49.6358,2.32086e-05
49.2228,2.25641e-05
48.419,2.13274e-05
46.8541,1.89898e-05
45.2575,1.67083e-05
43.661,1.45359e-05
42.0644,1.24833e-05
40.4678,1.05682e-05
38.8713,8.80252e-06
37.2747,7.19837e-06
35.6781,5.77372e-06
34.0816,4.54679e-06
32.485,3.52232e-06
30.8884,2.69003e-06
29.2918,2.0289e-06
27.6953,1.51306e-06
26.0987,1.11768e-06
24.5021,8.18902e-07
22.9056,5.95541e-07
21.309,4.29431e-07
19.7124,3.06517e-07
18.1159,2.1641e-07
16.5193,1.51236e-07
14.9227,1.04634e-07
13.3261,7.15226e-08
11.7296,4.81573e-08
10.133,3.1884e-08
8.53644,2.07577e-08
6.93987,1.33058e-08
5.3433,8.40132e-09
3.74673,5.23465e-09
2.15016,3.22808e-09
0.553588,1.97265e-09
-1.04298,1.19451e-09
-2.63955,7.09846e-10
-4.23612,4.08723e-10
-5.83269,2.25391e-10
-6.01,2.1032e-10

