"x","y"
49.954,3.03501e-06
49.8479,2.99742e-06
49.6358,2.92314e-06
49.2228,2.78215e-06
48.419,2.52063e-06
46.8541,2.06061e-06
45.2575,1.65595e-06
43.661,1.31321e-06
42.0644,1.02783e-06
40.4678,7.94313e-07
38.8713,6.06297e-07
37.2747,4.57155e-07
35.6781,3.40459e-07
34.0816,2.5029e-07
32.485,1.81477e-07
30.8884,1.29579e-07
29.2918,9.09733e-08
27.6953,6.27329e-08
26.0987,4.24658e-08
24.5021,2.821e-08
22.9056,1.84189e-08
21.309,1.18669e-08
19.7124,7.58737e-09
18.1159,4.836e-09
16.5193,3.07127e-09
14.9227,1.93768e-09
13.3261,1.20915e-09
11.7296,7.42879e-10
10.133,4.45951e-10
8.53644,2.5739e-10
6.93987,1.39646e-10
5.3433,7.0175e-11
3.74673,3.52478e-11
2.15016,1.77614e-11
0.553588,8.20687e-12
-1.04298,2.19465e-12
-2.63955,3.14922e-13
-4.23612,7.34553e-14
-5.83269,5.75557e-15
-6.01,3.40243e-15

