"x","y"
-5.95398,1.68016e-10
-5.84493,1.74849e-10
-5.63264,1.88854e-10
-5.21938,2.18968e-10
-4.41492,2.89793e-10
-2.84888,4.8603e-10
-1.25231,7.98838e-10
0.344258,1.29616e-09
1.94083,2.12329e-09
3.5374,3.60486e-09
5.13397,6.52631e-09
6.73054,1.26101e-08
8.32711,2.37474e-08
9.92368,4.0133e-08
11.5202,6.15634e-08
13.1168,8.83112e-08
14.7134,1.20787e-07
16.31,1.59353e-07
17.9065,2.04314e-07
19.5031,2.55705e-07
21.0997,3.13503e-07
22.6962,3.77335e-07
24.2928,4.46921e-07
25.8894,5.21738e-07
27.4859,6.01279e-07
29.0825,6.85078e-07
30.6791,7.7253e-07
32.2757,8.63255e-07
33.8722,9.56723e-07
35.4688,1.0526e-06
37.0654,1.15051e-06
38.6619,1.25014e-06
40.2585,1.35122e-06
41.8551,1.45357e-06
43.4516,1.55694e-06
45.0482,1.66122e-06
46.6448,1.76625e-06
48.2414,1.87193e-06
49.8379,1.97823e-06
50.01,1.98971e-06

