"x","y"
49.954,1.71081e-05
49.8479,1.69764e-05
49.6414,1.6721e-05
49.2395,1.62278e-05
48.4571,1.52832e-05
46.9757,1.35544e-05
45.3791,1.17864e-05
43.7825,1.01226e-05
42.186,8.57564e-06
40.5894,7.15329e-06
38.9928,5.86544e-06
37.3963,4.72326e-06
35.7997,3.73236e-06
34.2031,2.89365e-06
32.6066,2.20086e-06
31.01,1.64341e-06
29.4134,1.20718e-06
27.8168,8.75089e-07
26.2203,6.28784e-07
24.6237,4.49839e-07
23.0271,3.21439e-07
21.4306,2.29896e-07
19.834,1.64613e-07
18.2374,1.17822e-07
16.6409,8.40304e-08
15.0443,5.94717e-08
13.4477,4.15421e-08
11.8511,2.84622e-08
10.2546,1.90366e-08
8.658,1.239e-08
7.06143,7.89389e-09
5.46486,5.02036e-09
3.86829,3.22082e-09
2.27172,2.07419e-09
0.675152,1.32464e-09
-0.921418,8.28012e-10
-2.51799,4.99253e-10
-4.11456,2.85275e-10
-5.71113,1.51503e-10
-6.01,1.33395e-10

