"x","y"
-5.95398,4.73963e-10
-5.84493,4.88664e-10
-5.63264,5.18301e-10
-5.21938,5.80005e-10
-4.41492,7.16471e-10
-2.84888,1.05462e-09
-1.25231,1.52728e-09
0.344258,2.18742e-09
1.94083,3.14174e-09
3.5374,4.59536e-09
5.13397,6.96702e-09
6.73054,1.11374e-08
8.32711,1.88021e-08
9.92368,3.23337e-08
11.5202,5.37655e-08
13.1168,8.43691e-08
14.7134,1.24787e-07
16.31,1.74903e-07
17.9065,2.33942e-07
19.5031,3.00852e-07
21.0997,3.74625e-07
22.6962,4.54428e-07
24.2928,5.39593e-07
25.8894,6.29586e-07
27.4859,7.23966e-07
29.0825,8.22361e-07
30.6791,9.24437e-07
32.2757,1.02989e-06
33.8722,1.13845e-06
35.4688,1.24985e-06
37.0654,1.36385e-06
38.6619,1.48023e-06
40.2585,1.59876e-06
41.8551,1.71926e-06
43.4516,1.84155e-06
45.0482,1.96546e-06
46.6448,2.09085e-06
48.2414,2.21757e-06
49.8379,2.3455e-06
50.01,2.35935e-06

