"x","y"
-5.95398,5.77938e-09
-5.84493,5.96657e-09
-5.63264,6.34968e-09
-5.21938,7.17259e-09
-4.41492,9.12842e-09
-2.89179,1.45651e-08
-1.29522,2.30856e-08
0.301353,3.3648e-08
1.89792,4.62154e-08
3.49449,6.16122e-08
5.09106,8.08122e-08
6.68763,1.04729e-07
8.2842,1.34499e-07
9.88077,1.71207e-07
11.4773,2.1617e-07
13.0739,2.70552e-07
14.6705,3.35562e-07
16.2671,4.12373e-07
17.8636,5.01703e-07
19.4602,6.04045e-07
21.0568,7.19412e-07
22.6533,8.47462e-07
24.2499,9.87688e-07
25.8465,1.13866e-06
27.443,1.29937e-06
29.0396,1.46868e-06
30.6362,1.64577e-06
32.2328,1.82874e-06
33.8293,2.01684e-06
35.4259,2.20897e-06
37.0225,2.40498e-06
38.619,2.60292e-06
40.2156,2.80246e-06
41.8122,3.00336e-06
43.4087,3.20501e-06
45.0053,3.40709e-06
46.6019,3.60946e-06
48.1985,3.81135e-06
49.795,4.01336e-06
50.01,4.04054e-06

