"x","y"
-5.95398,1.78866e-15
-5.84792,3.35174e-15
-5.6471,1.23881e-14
-5.26689,9.65622e-14
-4.5673,7.29473e-13
-3.39199,1.43038e-11
-1.79542,1.69322e-10
-0.198854,1.09711e-09
1.39772,4.33218e-09
2.99429,1.00898e-08
4.59086,1.77176e-08
6.18743,2.66535e-08
7.784,3.78431e-08
9.38057,5.25317e-08
10.9771,7.1996e-08
12.5737,9.76515e-08
14.1703,1.3096e-07
15.7668,1.73754e-07
17.3634,2.27972e-07
18.96,2.95753e-07
20.5566,3.79045e-07
22.1531,4.79884e-07
23.7497,6.00008e-07
25.3463,7.40834e-07
26.9428,9.03529e-07
28.5394,1.08849e-06
30.136,1.2964e-06
31.7325,1.52596e-06
33.3291,1.77684e-06
34.9257,2.04762e-06
36.5223,2.33723e-06
38.1188,2.64375e-06
39.7154,2.96549e-06
41.312,3.30076e-06
42.9085,3.64794e-06
44.5051,4.00528e-06
46.1017,4.37116e-06
47.6982,4.74547e-06
49.2948,5.12475e-06
50.01,5.2962e-06

