"x","y"
49.954,6.29433e-05
49.8449,6.27999e-05
49.6268,6.25131e-05
49.1906,6.19399e-05
48.3415,6.08251e-05
46.7449,5.87327e-05
45.1483,5.66455e-05
43.5518,5.45639e-05
41.9552,5.24885e-05
40.3586,5.04197e-05
38.762,4.83583e-05
37.1655,4.63046e-05
35.5689,4.42595e-05
33.9723,4.22235e-05
32.3758,4.01974e-05
30.7792,3.81821e-05
29.1826,3.61784e-05
27.5861,3.41872e-05
25.9895,3.22095e-05
24.3929,3.02462e-05
22.7963,2.82983e-05
21.1998,2.63671e-05
19.6032,2.44536e-05
18.0066,2.2559e-05
16.4101,2.06844e-05
14.8135,1.88313e-05
13.2169,1.7001e-05
11.6204,1.5195e-05
10.0238,1.34152e-05
8.42721,1.16637e-05
6.83064,9.94354e-06
5.23407,8.25904e-06
3.6375,6.61718e-06
2.04093,5.03057e-06
0.44436,3.52495e-06
-1.15221,2.1615e-06
-2.74878,1.08648e-06
-4.34535,4.74109e-07
-5.94192,2.24443e-07
-6.01,2.18144e-07

