"x","y"
49.954,1.90246e-05
49.8479,1.89431e-05
49.6358,1.87802e-05
49.2228,1.84634e-05
48.419,1.78486e-05
46.8541,1.66589e-05
45.2575,1.54557e-05
43.661,1.42647e-05
42.0644,1.30864e-05
40.4678,1.19229e-05
38.8713,1.07759e-05
37.2747,9.64846e-06
35.6781,8.54425e-06
34.0816,7.46818e-06
32.485,6.42605e-06
30.8884,5.4277e-06
29.2918,4.48312e-06
27.6953,3.60473e-06
26.0987,2.80675e-06
24.5021,2.10342e-06
22.9056,1.50741e-06
21.309,1.0261e-06
19.7124,6.59663e-07
18.1159,3.99767e-07
16.5193,2.26508e-07
14.9227,1.15687e-07
13.3261,5.15629e-08
11.7296,2.22837e-08
10.133,1.03155e-08
8.53644,4.85463e-09
6.93987,2.0673e-09
5.3433,6.77124e-10
3.74673,1.65512e-10
2.15016,4.61322e-11
0.553588,1.36032e-11
-0.244697,6.17271e-12
-1.71354,6.11551e-13
-3.31011,7.48293e-14
-4.90668,3.85396e-15
-6.01,1.35214e-16

