"x","y"
-5.95398,2.4535e-11
-5.84194,2.57294e-11
-5.62384,2.82175e-11
-5.19926,3.37641e-11
-4.37275,4.80277e-11
-2.77618,9.76271e-11
-1.17961,2.01052e-10
0.416961,3.82168e-10
2.01353,6.53056e-10
3.6101,1.03917e-09
5.20667,1.59328e-09
6.80324,2.4051e-09
8.39981,3.60828e-09
9.99638,5.36981e-09
11.593,7.85804e-09
13.1895,1.12369e-08
14.7861,1.57032e-08
16.3827,2.15335e-08
17.9792,2.90971e-08
19.5758,3.88792e-08
21.1724,5.14329e-08
22.7689,6.73229e-08
24.3655,8.71021e-08
25.9621,1.112e-07
27.5587,1.40027e-07
29.1552,1.73935e-07
30.7518,2.13292e-07
32.3484,2.58464e-07
33.9449,3.09715e-07
35.5415,3.67297e-07
37.1381,4.31413e-07
38.7346,5.02134e-07
40.3312,5.79579e-07
41.9278,6.63427e-07
43.5244,7.53626e-07
45.1209,8.49799e-07
46.7175,9.51706e-07
48.3141,1.05869e-06
49.9106,1.17038e-06
50.01,1.17748e-06

