"x","y"
-5.95398,1.91359e-09
-5.84493,1.97404e-09
-5.63264,2.09582e-09
-5.21938,2.34908e-09
-4.41492,2.90788e-09
-2.84888,4.285e-09
-1.25231,6.18505e-09
0.344258,8.75635e-09
1.94083,1.22289e-08
3.5374,1.68851e-08
5.13397,2.30353e-08
6.73054,3.09987e-08
8.32711,4.11142e-08
9.92368,5.37855e-08
11.5202,6.95354e-08
13.1168,8.90448e-08
14.7134,1.13174e-07
16.31,1.42947e-07
17.9065,1.79472e-07
19.5031,2.23826e-07
21.0997,2.76874e-07
22.6962,3.39164e-07
24.2928,4.11095e-07
25.8894,4.93046e-07
27.4859,5.85259e-07
29.0825,6.87986e-07
30.6791,8.01602e-07
32.2757,9.264e-07
33.8722,1.06271e-06
35.4688,1.21091e-06
37.0654,1.37076e-06
38.6619,1.54233e-06
40.2585,1.72544e-06
41.8551,1.91984e-06
43.4516,2.12496e-06
45.0482,2.34043e-06
46.6448,2.56545e-06
48.2414,2.79978e-06
49.8379,3.04239e-06
50.01,3.06897e-06

