"x","y"
49.954,7.42136e-06
49.8479,7.32522e-06
49.6414,7.14026e-06
49.2395,6.78872e-06
48.4571,6.13639e-06
46.9757,5.01797e-06
45.3791,3.97867e-06
43.7825,3.10469e-06
42.186,2.38345e-06
40.5894,1.79983e-06
38.9928,1.33713e-06
37.3963,9.77956e-07
35.7997,7.0478e-07
34.2031,5.00999e-07
32.6066,3.51728e-07
31.01,2.44172e-07
29.4134,1.67743e-07
27.8168,1.14016e-07
26.2203,7.65708e-08
24.6237,5.06838e-08
23.0271,3.29826e-08
21.4306,2.10373e-08
19.834,1.31227e-08
18.2374,7.97961e-09
16.6409,4.71852e-09
15.0443,2.71807e-09
13.4477,1.53434e-09
11.8511,8.49788e-10
10.2546,4.53636e-10
8.658,2.24085e-10
7.06143,9.77721e-11
5.46486,3.92967e-11
3.86829,1.42188e-11
2.27172,3.22661e-12
0.675152,2.94338e-13
-0.921418,2.8544e-14
-2.51799,1.81675e-16
-4.11456,4.83231e-20
-5.71113,2.17746e-24
-6.01,-4.8036e-23

