"x","y"
-5.95398,8.49149e-10
-5.84493,8.91862e-10
-5.63264,9.8034e-10
-5.21938,1.17473e-09
-4.41492,1.65411e-09
-2.84888,3.14077e-09
-1.25231,5.85742e-09
0.344258,1.03058e-08
1.94083,1.65746e-08
3.5374,2.43157e-08
5.13397,3.31174e-08
6.73054,4.26839e-08
8.32711,5.2824e-08
9.92368,6.34131e-08
11.5202,7.43701e-08
13.1168,8.56378e-08
14.7134,9.71741e-08
16.31,1.08946e-07
17.9065,1.20929e-07
19.5031,1.331e-07
21.0997,1.45441e-07
22.6962,1.57937e-07
24.2928,1.70576e-07
25.8894,1.83341e-07
27.4859,1.96223e-07
29.0825,2.09212e-07
30.6791,2.22298e-07
32.2757,2.35473e-07
33.8722,2.48732e-07
35.4688,2.62066e-07
37.0654,2.75469e-07
38.6619,2.88934e-07
40.2585,3.02459e-07
41.8551,3.16035e-07
43.4516,3.29661e-07
45.0482,3.43332e-07
46.6448,3.57045e-07
48.2414,3.70795e-07
49.8379,3.8458e-07
50.01,3.86067e-07

