"x","y"
49.954,3.04912e-05
49.8479,3.03424e-05
49.6414,3.00533e-05
49.2395,2.94919e-05
48.4571,2.84043e-05
46.934,2.63084e-05
45.3374,2.4141e-05
43.7408,2.20057e-05
42.1442,1.99071e-05
40.5477,1.78531e-05
38.9511,1.58512e-05
37.3545,1.39115e-05
35.758,1.20439e-05
34.1614,1.0259e-05
32.5648,8.56789e-06
30.9683,6.98661e-06
29.3717,5.53743e-06
27.7751,4.24982e-06
26.1785,3.14972e-06
24.582,2.24788e-06
22.9854,1.54053e-06
21.3888,1.01186e-06
19.7923,6.37511e-07
18.1957,3.86071e-07
16.5991,2.2506e-07
15.0026,1.26698e-07
13.406,6.94416e-08
11.8094,3.72452e-08
10.2128,1.94781e-08
8.61627,9.87049e-09
7.0197,4.84352e-09
5.42313,2.27495e-09
3.82656,1.03605e-09
2.22999,4.56432e-10
0.633423,1.92928e-10
-0.963147,8.0056e-11
-2.55972,2.94572e-11
-4.15629,3.95185e-13
-5.75286,2.68517e-24
-6.01,7.03096e-19

