"x","y"
-5.95398,1.27403e-13
-5.84493,1.43926e-13
-5.63264,1.79214e-13
-5.23071,2.56358e-13
-4.46971,4.39295e-13
-3.0289,9.69839e-13
-1.43233,2.15604e-12
0.164239,5.25687e-12
1.76081,1.41931e-11
3.35738,3.35207e-11
4.95395,6.6514e-11
6.55052,1.19538e-10
8.14709,2.04957e-10
9.74366,3.46355e-10
11.3402,5.89621e-10
12.9368,1.02475e-09
14.5334,1.82147e-09
16.1299,3.2682e-09
17.7265,5.82188e-09
19.3231,1.02563e-08
20.9196,1.78753e-08
22.5162,3.03513e-08
24.1128,4.88744e-08
25.7094,7.36907e-08
27.3059,1.04589e-07
28.9025,1.41304e-07
30.4991,1.83564e-07
32.0956,2.31052e-07
33.6922,2.8338e-07
35.2888,3.40111e-07
36.8853,4.00756e-07
38.4819,4.64832e-07
40.0785,5.31872e-07
41.6751,6.0145e-07
43.2716,6.73189e-07
44.8682,7.46757e-07
46.4648,8.21866e-07
48.0613,8.98279e-07
49.6579,9.7579e-07
50.01,9.93017e-07

