"x","y"
-5.95398,-4.02555e-19
-5.84493,1.06062e-19
-5.63846,-3.97495e-19
-5.24753,1.16319e-19
-4.59079,1.21329e-18
-3.45243,8.13303e-17
-1.85586,1.10124e-14
-0.259286,1.44118e-13
1.33728,1.74447e-12
2.93385,6.64297e-12
4.53042,2.82373e-11
6.12699,1.15158e-10
7.72356,3.10553e-10
9.32013,7.17777e-10
10.9167,1.66915e-09
12.5133,4.04601e-09
14.1098,9.34827e-09
15.7064,1.98485e-08
17.303,4.0151e-08
18.8996,7.76135e-08
20.4961,1.39543e-07
22.0927,2.3161e-07
23.6893,3.58364e-07
25.2858,5.22035e-07
26.8824,7.20967e-07
28.479,9.50017e-07
30.0755,1.20259e-06
31.6721,1.47235e-06
33.2687,1.75432e-06
34.8653,2.04482e-06
36.4618,2.3413e-06
38.0584,2.64199e-06
39.655,2.94569e-06
41.2515,3.25158e-06
42.8481,3.55907e-06
44.4447,3.86775e-06
46.0412,4.17734e-06
47.6378,4.48757e-06
49.2344,4.79833e-06
50.01,4.94946e-06

