"x","y"
-5.95398,6.118e-10
-5.84493,6.47192e-10
-5.63264,7.20928e-10
-5.21938,8.84154e-10
-4.41492,1.28687e-09
-2.89179,2.43868e-09
-1.29522,4.41895e-09
0.301353,7.68954e-09
1.89792,1.33717e-08
3.49449,2.41736e-08
5.09106,4.6134e-08
6.68763,8.59252e-08
8.2842,1.41929e-07
9.88077,2.10132e-07
11.4773,2.89801e-07
13.0739,3.82033e-07
14.6705,4.88251e-07
16.2671,6.09741e-07
17.8636,7.47349e-07
19.4602,9.01233e-07
21.0568,1.07122e-06
22.6533,1.25654e-06
24.2499,1.45605e-06
25.8465,1.66881e-06
27.443,1.89375e-06
29.0396,2.1293e-06
30.6362,2.37421e-06
32.2328,2.62724e-06
33.8293,2.88739e-06
35.4259,3.15376e-06
37.0225,3.42523e-06
38.619,3.70115e-06
40.2156,3.98091e-06
41.8122,4.26398e-06
43.4087,4.54964e-06
45.0053,4.83761e-06
46.6019,5.12756e-06
48.1985,5.41918e-06
49.795,5.71221e-06
50.01,5.75177e-06

