"x","y"
49.954,4.18157e-05
49.8479,4.16361e-05
49.6358,4.12771e-05
49.2228,4.05798e-05
48.419,3.92268e-05
46.8541,3.66119e-05
45.2575,3.39723e-05
43.661,3.13665e-05
42.0644,2.87993e-05
40.4678,2.62767e-05
38.8713,2.38063e-05
37.2747,2.13956e-05
35.6781,1.90544e-05
34.0816,1.67937e-05
32.485,1.46265e-05
30.8884,1.25658e-05
29.2918,1.06281e-05
27.6953,8.82924e-06
26.0987,7.18501e-06
24.5021,5.70958e-06
22.9056,4.41408e-06
21.309,3.30479e-06
19.7124,2.38271e-06
18.1159,1.6437e-06
16.5193,1.07889e-06
14.9227,6.72449e-07
13.3261,3.98036e-07
11.7296,2.21101e-07
10.133,1.09564e-07
8.53644,4.35337e-08
6.93987,1.39759e-08
5.3433,4.60471e-09
3.74673,1.29177e-09
2.15016,1.72869e-10
0.553588,2.8158e-11
-1.04298,3.76166e-12
-2.63955,1.2728e-13
-4.23612,6.73195e-15
-5.83269,3.93955e-17
-6.01,2.42242e-17

