"x","y"
49.954,2.62524e-05
49.8479,2.6129e-05
49.6358,2.58825e-05
49.2228,2.5404e-05
48.419,2.44768e-05
46.8541,2.26931e-05
45.2575,2.09035e-05
43.661,1.91446e-05
42.0644,1.74177e-05
40.4678,1.57262e-05
38.8713,1.40767e-05
37.2747,1.24759e-05
35.6781,1.0933e-05
34.0816,9.4551e-06
32.485,8.05178e-06
30.8884,6.73447e-06
29.2918,5.52043e-06
27.6953,4.43082e-06
26.0987,3.48272e-06
24.5021,2.68163e-06
22.9056,2.02582e-06
21.309,1.50669e-06
19.7124,1.10807e-06
18.1159,8.09155e-07
16.5193,5.89241e-07
14.9227,4.29245e-07
13.3261,3.12853e-07
11.7296,2.2747e-07
10.133,1.64548e-07
8.53644,1.18307e-07
6.93987,8.42871e-08
5.3433,5.92717e-08
3.74673,4.08029e-08
2.15016,2.71398e-08
0.553588,1.71757e-08
-1.04298,1.07729e-08
-2.63955,6.90332e-09
-4.23612,4.46884e-09
-5.83269,2.87743e-09
-5.92135,2.80678e-09
-5.96567,2.77203e-09
-5.98784,2.75481e-09
-5.99892,2.74624e-09
-6.00446,2.74196e-09
-6.00723,2.73982e-09
-6.00861,2.73876e-09
-6.00931,2.73822e-09
-6.00948,2.73809e-09
-6.00957,2.73837e-09
-6.00961,2.73834e-09
-6.00962,2.73833e-09
-6.00962,2.73833e-09
-6.00962,2.73833e-09

