"x","y"
-5.95398,3.51684e-10
-5.84194,3.58848e-10
-5.62384,3.73161e-10
-5.19926,4.02467e-10
-4.37275,4.65437e-10
-2.77618,6.12296e-10
-1.17961,7.99427e-10
0.416961,1.0367e-09
2.01353,1.33721e-09
3.6101,1.71376e-09
5.20667,2.18446e-09
6.80324,2.77112e-09
8.39981,3.49963e-09
9.99638,4.39855e-09
11.593,5.50555e-09
13.1895,6.86637e-09
14.7861,8.52871e-09
16.3827,1.05598e-08
17.9792,1.30352e-08
19.5758,1.60326e-08
21.1724,1.96596e-08
22.7689,2.40101e-08
24.3655,2.92262e-08
25.9621,3.546e-08
27.5587,4.29031e-08
29.1552,5.17259e-08
30.7518,6.21881e-08
32.3484,7.45524e-08
33.9449,8.91227e-08
35.5415,1.06247e-07
37.1381,1.26322e-07
38.7346,1.49735e-07
40.3312,1.77089e-07
41.9278,2.09052e-07
43.5244,2.45956e-07
45.1209,2.88596e-07
46.7175,3.37718e-07
48.3141,3.94101e-07
49.9106,4.5863e-07
50.01,4.62931e-07

