"x","y"
-5.95398,2.48142e-10
-5.84493,2.60278e-10
-5.63264,2.84946e-10
-5.21938,3.37143e-10
-4.41492,4.56668e-10
-2.89179,7.68851e-10
-1.29522,1.28555e-09
0.301353,2.14652e-09
1.89792,3.62277e-09
3.49449,6.11838e-09
5.09106,1.0107e-08
6.68763,1.61032e-08
8.2842,2.47439e-08
9.88077,3.68726e-08
11.4773,5.36011e-08
13.0739,7.63994e-08
14.6705,1.07219e-07
16.2671,1.48612e-07
17.8636,2.03757e-07
19.4602,2.7628e-07
21.0568,3.69796e-07
22.6533,4.87226e-07
24.2499,6.30206e-07
25.8465,7.98877e-07
27.443,9.92128e-07
29.0396,1.20808e-06
30.6362,1.44451e-06
32.2328,1.69919e-06
33.8293,1.97001e-06
35.4259,2.25508e-06
37.0225,2.55272e-06
38.619,2.86147e-06
40.2156,3.18007e-06
41.8122,3.5074e-06
43.4087,3.84251e-06
45.0053,4.18454e-06
46.6019,4.53275e-06
48.1985,4.88649e-06
49.795,5.24519e-06
50.01,5.29384e-06

