"x","y"
49.954,5.75528e-05
49.8479,5.73532e-05
49.6358,5.6954e-05
49.2228,5.61774e-05
48.419,5.46674e-05
46.8541,5.17342e-05
45.2575,4.87496e-05
43.661,4.57754e-05
42.0644,4.28164e-05
40.4678,3.98753e-05
38.8713,3.69632e-05
37.2747,3.40846e-05
35.6781,3.12462e-05
34.0816,2.84543e-05
32.485,2.57163e-05
30.8884,2.30412e-05
29.2918,2.04412e-05
27.6953,1.79299e-05
26.0987,1.55232e-05
24.5021,1.32423e-05
22.9056,1.11128e-05
21.309,9.16477e-06
19.7124,7.42296e-06
18.1159,5.90217e-06
16.5193,4.60735e-06
14.9227,3.53179e-06
13.3261,2.66318e-06
11.7296,1.9762e-06
10.133,1.44135e-06
8.53644,1.03034e-06
6.93987,7.18082e-07
5.3433,4.83921e-07
3.74673,3.1204e-07
2.15016,1.92774e-07
0.553588,1.1754e-07
-1.04298,7.22243e-08
-2.63955,4.43717e-08
-4.23612,2.67666e-08
-5.83269,1.55585e-08
-6.01,1.46034e-08

