"x","y"
-5.95398,4.7792e-10
-5.84194,4.88743e-10
-5.62384,5.10419e-10
-5.19926,5.55108e-10
-4.37275,6.52483e-10
-2.77618,8.83835e-10
-1.17961,1.18603e-09
0.416961,1.57678e-09
2.01353,2.07866e-09
3.6101,2.71895e-09
5.20667,3.53548e-09
6.80324,4.57425e-09
8.39981,5.87859e-09
9.99638,7.51627e-09
11.593,9.55612e-09
13.1895,1.20872e-08
14.7861,1.52164e-08
16.3827,1.90651e-08
17.9792,2.37779e-08
19.5758,2.95341e-08
21.1724,3.65378e-08
22.7689,4.50169e-08
24.3655,5.52434e-08
25.9621,6.75669e-08
27.5587,8.23027e-08
29.1552,9.98274e-08
30.7518,1.20727e-07
32.3484,1.45517e-07
33.9449,1.74835e-07
35.5415,2.09411e-07
37.1381,2.50024e-07
38.7346,2.97563e-07
40.3312,3.52976e-07
41.9278,4.17252e-07
43.5244,4.91441e-07
45.1209,5.76669e-07
46.7175,6.73899e-07
48.3141,7.84249e-07
49.9106,9.08685e-07
50.01,9.16917e-07

