"x","y"
-5.95398,5.49112e-12
-5.84493,5.90449e-12
-5.63846,6.65773e-12
-5.24753,8.03049e-12
-4.52824,1.06154e-11
-3.20474,1.63157e-11
-1.60817,2.61309e-11
-0.0115985,4.11624e-11
1.58497,6.41502e-11
3.18154,9.87416e-11
4.77811,1.50102e-10
6.37468,2.25396e-10
7.97125,3.34505e-10
9.56782,4.90766e-10
11.1644,7.1208e-10
12.761,1.02233e-09
14.3575,1.45116e-09
15.9541,2.03613e-09
17.5507,2.82275e-09
19.1472,3.87276e-09
20.7438,5.26288e-09
22.3404,7.07566e-09
23.937,9.425e-09
25.5335,1.24355e-08
27.1301,1.62618e-08
28.7267,2.10888e-08
30.3232,2.71248e-08
31.9198,3.46267e-08
33.5164,4.39011e-08
35.1129,5.53068e-08
36.7095,6.92189e-08
38.3061,8.6215e-08
39.9027,1.0676e-07
41.4992,1.31482e-07
43.0958,1.61064e-07
44.6924,1.96265e-07
46.2889,2.37853e-07
47.8855,2.86674e-07
49.4821,3.43587e-07
50.01,3.64324e-07

