"x","y"
49.954,4.15849e-05
49.8479,4.14349e-05
49.6358,4.11353e-05
49.2228,4.05531e-05
48.419,3.94246e-05
46.8541,3.72462e-05
45.2575,3.50497e-05
43.661,3.28815e-05
42.0644,3.07445e-05
40.4678,2.86403e-05
38.8713,2.6572e-05
37.2747,2.45433e-05
35.6781,2.25581e-05
34.0816,2.06213e-05
32.485,1.87384e-05
30.8884,1.69152e-05
29.2918,1.51581e-05
27.6953,1.34734e-05
26.0987,1.1868e-05
24.5021,1.03491e-05
22.9056,8.92358e-06
21.309,7.59869e-06
19.7124,6.3811e-06
18.1159,5.27694e-06
16.5193,4.29084e-06
14.9227,3.42557e-06
13.3261,2.68012e-06
11.7296,2.05313e-06
10.133,1.53707e-06
8.53644,1.12261e-06
6.93987,7.98418e-07
5.3433,5.52156e-07
3.74673,3.70455e-07
2.15016,2.4096e-07
0.553588,1.51757e-07
-1.04298,9.24329e-08
-2.63955,5.42998e-08
-4.23612,3.05647e-08
-5.83269,1.62544e-08
-6.01,1.50798e-08

