"x","y"
-5.95398,4.88485e-22
-5.84493,3.30231e-21
-5.63264,1.35826e-19
-5.21938,1.06631e-16
-4.459,6.27637e-13
-3.14099,1.30171e-10
-1.54442,1.67393e-09
0.0521515,7.855e-09
1.64872,1.7825e-08
3.24529,3.08469e-08
4.84186,4.79832e-08
6.43843,7.09992e-08
8.035,1.02011e-07
9.63157,1.4324e-07
11.2281,1.97025e-07
12.8247,2.65478e-07
14.4213,3.50931e-07
16.0179,4.55332e-07
17.6144,5.80445e-07
19.211,7.27312e-07
20.8076,8.9637e-07
22.4041,1.08782e-06
24.0007,1.30077e-06
25.5973,1.53431e-06
27.1938,1.78669e-06
28.7904,2.05597e-06
30.387,2.34031e-06
31.9836,2.63742e-06
33.5801,2.94586e-06
35.1767,3.26264e-06
36.7733,3.58651e-06
38.3698,3.91619e-06
39.9664,4.24976e-06
41.563,4.58634e-06
43.1595,4.92481e-06
44.7561,5.26443e-06
46.3527,5.60513e-06
47.9493,5.94609e-06
49.5458,6.28621e-06
50.01,6.38501e-06

