"x","y"
-5.95398,-1.37931e-19
-5.84194,2.45906e-22
-5.62384,1.12672e-20
-5.19926,9.7291e-18
-4.41804,3.67108e-14
-3.10559,3.64654e-12
-1.50902,3.56256e-11
0.0875546,1.35669e-10
1.68412,3.35306e-10
3.28069,6.87167e-10
4.87726,1.27293e-09
6.47383,2.20162e-09
8.0704,3.61292e-09
9.66697,5.68658e-09
11.2635,8.62949e-09
12.8601,1.26818e-08
14.4567,1.80848e-08
16.0533,2.50682e-08
17.6498,3.38192e-08
19.2464,4.44632e-08
20.843,5.70461e-08
22.4395,7.15426e-08
24.0361,8.78667e-08
25.6327,1.05813e-07
27.2292,1.252e-07
28.8258,1.45762e-07
30.4224,1.67216e-07
32.019,1.89342e-07
33.6155,2.11908e-07
35.2121,2.34702e-07
36.8087,2.57583e-07
38.4052,2.80443e-07
40.0018,3.0318e-07
41.5984,3.25742e-07
43.1949,3.48121e-07
44.7915,3.7024e-07
46.3881,3.92143e-07
47.9847,4.13789e-07
49.5812,4.35209e-07
50.01,4.40925e-07

