"x","y"
49.954,2.75535e-05
49.8479,2.74032e-05
49.6358,2.71034e-05
49.2228,2.65221e-05
48.419,2.54004e-05
46.8541,2.32579e-05
45.2575,2.11341e-05
43.661,1.90813e-05
42.0644,1.71055e-05
40.4678,1.52112e-05
38.8713,1.34041e-05
37.2747,1.16901e-05
35.6781,1.00814e-05
34.0816,8.58377e-06
32.485,7.20308e-06
30.8884,5.94721e-06
29.2918,4.82713e-06
27.6953,3.84802e-06
26.0987,3.00862e-06
24.5021,2.30369e-06
22.9056,1.72622e-06
21.309,1.26678e-06
19.7124,9.11236e-07
18.1159,6.42083e-07
16.5193,4.42939e-07
14.9227,2.99444e-07
13.3261,1.98627e-07
11.7296,1.29393e-07
10.133,8.29736e-08
8.53644,5.24934e-08
6.93987,3.26962e-08
5.3433,1.99761e-08
3.74673,1.19284e-08
2.15016,6.91268e-09
0.553588,3.87657e-09
-1.04298,2.10737e-09
-2.63955,1.10984e-09
-4.23612,5.68429e-10
-5.83269,2.83024e-10
-6.01,2.61653e-10

