"x","y"
49.954,0.000105548
49.8449,0.000105272
49.6268,0.00010472
49.2022,0.000103644
48.3757,0.000101546
46.7792,9.74847e-05
45.1826,9.34047e-05
43.586,8.93091e-05
41.9895,8.51933e-05
40.3929,8.10515e-05
38.7963,7.6885e-05
37.1997,7.26905e-05
35.6032,6.84684e-05
34.0066,6.4216e-05
32.41,5.994e-05
30.8135,5.56446e-05
29.2169,5.13422e-05
27.6203,4.70471e-05
26.0238,4.27785e-05
24.4272,3.8558e-05
22.8306,3.44115e-05
21.234,3.0363e-05
19.6375,2.64355e-05
18.0409,2.26482e-05
16.4443,1.90408e-05
14.8478,1.56408e-05
13.2512,1.24902e-05
11.6546,9.63969e-06
10.0581,7.13892e-06
8.46149,5.02967e-06
6.86492,3.34659e-06
5.26835,2.0976e-06
3.67178,1.23765e-06
2.07521,6.91545e-07
0.478637,3.70062e-07
-1.11793,1.86737e-07
-2.7145,7.92575e-08
-4.31107,2.71778e-08
-5.90764,1.20712e-08
-6.01,1.15784e-08

