"x","y"
-5.95398,8.65179e-17
-5.84493,1.22244e-16
-5.63846,2.13872e-16
-5.24753,5.75548e-16
-4.50739,8.99088e-15
-3.185,1.46623e-13
-1.58843,1.75349e-12
0.0081387,1.82218e-11
1.60471,6.41469e-11
3.20128,2.44424e-10
4.79785,9.44535e-10
6.39442,2.35748e-09
7.99099,4.80267e-09
9.58756,9.14953e-09
11.1841,1.68456e-08
12.7807,2.94653e-08
14.3773,4.8149e-08
15.9738,7.39912e-08
17.5704,1.08655e-07
19.167,1.54539e-07
20.7635,2.146e-07
22.3601,2.91884e-07
23.9567,3.88812e-07
25.5533,5.06571e-07
27.1498,6.4496e-07
28.7464,8.02736e-07
30.343,9.78128e-07
31.9395,1.16923e-06
33.5361,1.3742e-06
35.1327,1.59137e-06
36.7292,1.81927e-06
38.3258,2.05659e-06
39.9224,2.30219e-06
41.519,2.55508e-06
43.1155,2.8144e-06
44.7121,3.07941e-06
46.3087,3.34944e-06
47.9052,3.62391e-06
49.5018,3.90233e-06
50.01,3.99171e-06

