"x","y"
-5.95398,2.59902e-09
-5.84493,2.88814e-09
-5.63264,3.524e-09
-5.21938,5.09895e-09
-4.43696,9.86464e-09
-2.95556,3.00713e-08
-1.35899,7.82016e-08
0.237583,1.68052e-07
1.83415,3.07284e-07
3.43072,4.87187e-07
5.02729,6.94844e-07
6.62386,9.21559e-07
8.22043,1.16229e-06
9.817,1.41397e-06
11.4136,1.67466e-06
13.0101,1.94284e-06
14.6067,2.21728e-06
16.2033,2.49705e-06
17.7999,2.78146e-06
19.3964,3.06973e-06
20.993,3.36146e-06
22.5896,3.65607e-06
24.1861,3.95317e-06
25.7827,4.25244e-06
27.3793,4.55354e-06
28.9758,4.85633e-06
30.5724,5.16054e-06
32.169,5.46599e-06
33.7656,5.77254e-06
35.3621,6.08006e-06
36.9587,6.38844e-06
38.5553,6.6976e-06
40.1518,7.00744e-06
41.7484,7.31788e-06
43.345,7.62891e-06
44.9415,7.94046e-06
46.5381,8.2524e-06
48.1347,8.56476e-06
49.7313,8.87751e-06
50.01,8.93214e-06

