"x","y"
-5.95398,1.64052e-20
-5.84493,2.32769e-20
-5.63264,5.85153e-20
-5.23071,8.68905e-19
-4.49115,7.61622e-18
-3.2487,1.2935e-16
-1.65213,4.75207e-15
-0.0555559,2.89356e-14
1.54101,3.93976e-13
3.13758,1.5746e-12
4.73415,4.42366e-12
6.33072,1.3633e-11
7.92729,3.95798e-11
9.52386,8.30102e-11
11.1204,1.4415e-10
12.717,2.30146e-10
14.3136,3.55907e-10
15.9101,5.51118e-10
17.5067,8.78344e-10
19.1033,1.4729e-09
20.6999,2.5972e-09
22.2964,4.63175e-09
23.893,8.04719e-09
25.4896,1.35991e-08
27.0861,2.26506e-08
28.6827,3.7387e-08
30.2793,6.0627e-08
31.8758,9.53131e-08
33.4724,1.44302e-07
35.069,2.10347e-07
36.6656,2.9575e-07
38.2621,4.0178e-07
39.8587,5.28271e-07
41.4553,6.73723e-07
43.0518,8.35761e-07
44.6484,1.01166e-06
46.245,1.19877e-06
47.8415,1.3947e-06
49.4381,1.59751e-06
50.01,1.67151e-06

