"x","y"
49.954,6.59828e-05
49.8479,6.58194e-05
49.6358,6.54925e-05
49.2115,6.48388e-05
48.3856,6.35666e-05
46.7891,6.11086e-05
45.1925,5.86528e-05
43.5959,5.61982e-05
41.9994,5.37461e-05
40.4028,5.12967e-05
38.8062,4.88503e-05
37.2096,4.64082e-05
35.6131,4.39694e-05
34.0165,4.15349e-05
32.4199,3.91055e-05
30.8234,3.66813e-05
29.2268,3.42638e-05
27.6302,3.18534e-05
26.0337,2.9451e-05
24.4371,2.70586e-05
22.8405,2.46731e-05
21.2439,2.22983e-05
19.6474,1.99293e-05
18.0508,1.75884e-05
16.4542,1.52613e-05
14.8577,1.29639e-05
13.2611,1.0709e-05
11.6645,8.52551e-06
10.068,6.45321e-06
8.47139,4.55572e-06
6.87482,2.91604e-06
5.27825,1.61037e-06
3.68168,6.67808e-07
2.08511,1.48188e-07
0.488539,3.16622e-08
-1.10803,6.80027e-09
-2.7046,3.80007e-10
-4.30117,3.79645e-15
-5.89774,-6.43543e-20
-6.01,-4.45909e-22

