"x","y"
-5.95398,7.23007e-09
-5.84493,8.05827e-09
-5.63264,9.86724e-09
-5.21938,1.41699e-08
-4.43696,2.54878e-08
-2.95556,6.16652e-08
-1.35899,1.27315e-07
0.237583,2.19343e-07
1.83415,3.32395e-07
3.43072,4.61314e-07
5.02729,6.0203e-07
6.62386,7.51573e-07
8.22043,9.07866e-07
9.817,1.06945e-06
11.4136,1.23536e-06
13.0101,1.40484e-06
14.6067,1.57735e-06
16.2033,1.7525e-06
17.7999,1.92998e-06
19.3964,2.10945e-06
20.993,2.29077e-06
22.5896,2.47375e-06
24.1861,2.65813e-06
25.7827,2.84395e-06
27.3793,3.03098e-06
28.9758,3.21913e-06
30.5724,3.4083e-06
32.169,3.5984e-06
33.7656,3.78936e-06
35.3621,3.98109e-06
36.9587,4.17356e-06
38.5553,4.3667e-06
40.1518,4.56044e-06
41.7484,4.75475e-06
43.345,4.94957e-06
44.9415,5.14489e-06
46.5381,5.34065e-06
48.1347,5.53681e-06
49.7313,5.73337e-06
50.01,5.76773e-06

