"x","y"
49.954,2.81515e-05
49.8449,2.80372e-05
49.6268,2.78091e-05
49.1906,2.73542e-05
48.3415,2.64738e-05
46.7449,2.48372e-05
45.1483,2.32267e-05
43.5518,2.16444e-05
41.9552,2.0092e-05
40.3586,1.85717e-05
38.762,1.70856e-05
37.1655,1.5636e-05
35.5689,1.42254e-05
33.9723,1.28565e-05
32.3758,1.15321e-05
30.7792,1.02556e-05
29.1826,9.03064e-06
27.5861,7.86165e-06
25.9895,6.75394e-06
24.3929,5.71399e-06
22.7963,4.74958e-06
21.1998,3.87006e-06
19.6032,3.08552e-06
18.0066,2.40543e-06
16.4101,1.83584e-06
14.8135,1.37641e-06
13.2169,1.01912e-06
11.6204,7.49694e-07
10.0238,5.51003e-07
8.42721,4.06317e-07
6.83064,3.0132e-07
5.23407,2.24825e-07
3.6375,1.68609e-07
2.04093,1.26848e-07
0.44436,9.54885e-08
-1.15221,7.17204e-08
-2.74878,5.35835e-08
-4.34535,3.96951e-08
-5.94192,2.90634e-08
-6.01,2.86707e-08

