"x","y"
49.954,2.0629e-05
49.8479,2.04599e-05
49.6414,2.01323e-05
49.2395,1.95004e-05
48.4571,1.82925e-05
46.934,1.60311e-05
45.3374,1.37926e-05
43.7408,1.17032e-05
42.1442,9.77497e-06
40.5477,8.02291e-06
38.9511,6.45882e-06
37.3545,5.09678e-06
35.758,3.94432e-06
34.1614,2.99717e-06
32.5648,2.23866e-06
30.9683,1.64315e-06
29.3717,1.18406e-06
27.7751,8.36122e-07
26.1785,5.77912e-07
24.582,3.90777e-07
22.9854,2.58218e-07
21.3888,1.66139e-07
19.7923,1.03832e-07
18.1957,6.31576e-08
16.5991,3.74807e-08
15.0026,2.16211e-08
13.406,1.20332e-08
11.8094,6.48052e-09
10.2128,3.40827e-09
8.61627,1.75101e-09
7.0197,8.71422e-10
5.42313,4.18375e-10
3.82656,1.9257e-10
2.22999,8.6133e-11
0.633423,3.72093e-11
-0.963147,1.54181e-11
-2.55972,6.13165e-12
-4.15629,1.57487e-12
-5.75286,1.02935e-19
-6.01,1.19321e-21

