"x","y"
49.954,2.31752e-05
49.8479,2.30409e-05
49.6358,2.27731e-05
49.2228,2.22552e-05
48.419,2.12593e-05
46.8541,1.93726e-05
45.2575,1.75218e-05
43.661,1.57516e-05
42.0644,1.40678e-05
40.4678,1.24751e-05
38.8713,1.09789e-05
37.2747,9.58302e-06
35.6781,8.29064e-06
34.0816,7.10405e-06
32.485,6.02436e-06
30.8884,5.05124e-06
29.2918,4.184e-06
27.6953,3.42037e-06
26.0987,2.75788e-06
24.5021,2.19483e-06
22.9056,1.7266e-06
21.309,1.34732e-06
19.7124,1.047e-06
18.1159,8.12861e-07
16.5193,6.31487e-07
14.9227,4.90896e-07
13.3261,3.81172e-07
11.7296,2.95045e-07
10.133,2.27184e-07
8.53644,1.73623e-07
6.93987,1.31509e-07
5.3433,9.86979e-08
3.74673,7.34834e-08
2.15016,5.44033e-08
0.553588,4.01256e-08
-1.04298,2.94787e-08
-2.63955,2.15062e-08
-4.23612,1.54852e-08
-5.83269,1.09002e-08
-6.01,1.0463e-08

