"x","y"
-5.95398,4.89109e-11
-5.84493,5.76835e-11
-5.63264,7.66682e-11
-5.23071,1.20025e-10
-4.46971,2.32741e-10
-3.06949,5.41376e-10
-1.47292,1.02974e-09
0.123652,1.73596e-09
1.72022,2.78752e-09
3.31679,4.35299e-09
4.91336,6.63577e-09
6.50993,9.90819e-09
8.1065,1.45391e-08
9.70307,2.10069e-08
11.2996,2.9914e-08
12.8962,4.20088e-08
14.4928,5.82071e-08
16.0894,7.96121e-08
17.6859,1.07523e-07
19.2825,1.43474e-07
20.8791,1.89094e-07
22.4756,2.46171e-07
24.0722,3.16917e-07
25.6688,4.03235e-07
27.2653,5.07314e-07
28.8619,6.30723e-07
30.4585,7.75285e-07
32.0551,9.42183e-07
33.6516,1.13171e-06
35.2482,1.34293e-06
36.8448,1.57531e-06
38.4413,1.82763e-06
40.0379,2.09785e-06
41.6345,2.38392e-06
43.231,2.68353e-06
44.8276,2.99443e-06
46.4242,3.31407e-06
48.0208,3.64148e-06
49.6173,3.97269e-06
50.01,4.05468e-06

