"x","y"
49.954,5.63066e-05
49.8449,5.61769e-05
49.6268,5.59176e-05
49.1906,5.53994e-05
48.3415,5.43916e-05
46.7449,5.25013e-05
45.1483,5.06175e-05
43.5518,4.87401e-05
41.9552,4.68699e-05
40.3586,4.50075e-05
38.762,4.31535e-05
37.1655,4.13084e-05
35.5689,3.94732e-05
33.9723,3.76484e-05
32.3758,3.58354e-05
30.7792,3.40344e-05
29.1826,3.22467e-05
27.5861,3.04735e-05
25.9895,2.8716e-05
24.3929,2.69756e-05
22.7963,2.5254e-05
21.1998,2.35528e-05
19.6032,2.18741e-05
18.0066,2.02201e-05
16.4101,1.85934e-05
14.8135,1.69971e-05
13.2169,1.54347e-05
11.6204,1.391e-05
10.0238,1.24281e-05
8.42721,1.09944e-05
6.83064,9.61463e-06
5.23407,8.29631e-06
3.6375,7.04729e-06
2.04093,5.8766e-06
0.44436,4.79321e-06
-1.15221,3.80688e-06
-2.74878,2.92648e-06
-4.34535,2.15981e-06
-5.94192,1.51206e-06
-6.01,1.48712e-06

